435,4,526,mozintsevc2,90,22,484,2018-12-19 05:55:23
436,4,557,dantonellinic3,84,45,596,2018-06-20 07:59:25
437,3,39,sturbatc4,23,84,272,2018-10-23 16:41:42
438,2,203,rwoolfendenc5,58,43,820,2018-09-17 23:12:13
439,3,11,jstammirsc6,92,80,220,2018-10-12 03:53:56
440,4,181,ibillsc7,30,7,961,2019-04-12 08:07:26
441,4,320,gbrunkec8,16,32,754,2019-04-10 04:55:22
442,4,845,hbaslerc9,59,9,600,2018-09-16 03:25:14
443,1,653,cmacgruerca,53,2,433,2019-02-19 22:42:08
444,2,729,jgallandcb,67,29,285,2018-07-06 22:37:08
445,2,710,llabordacc,91,76,199,2019-01-28 00:57:09
446,1,626,oulrikcd,10,32,741,2018-10-22 15:30:41
447,1,198,lfaughnance,78,2,765,2019-04-23 16:29:15
448,2,601,jglassardcf,98,56,695,2019-01-24 22:37:55
449,1,157,shawkeswoodcg,46,91,192,2018-07-29 20:10:27
450,1,283,cbraithwaitch,80,75,981,2018-07-07 18:46:03
451,2,847,ttrimmingci,90,44,671,2019-03-06 10:22:33
452,4,476,vmicocj,2,23,510,2018-09-26 03:39:35
453,1,759,hjerrimck,43,56,670,2018-06-14 03:33:52
454,1,113,crhodescl,69,26,489,2018-08-09 02:30:51
455,4,654,apencottcm,41,59,426,2018-07-26 13:41:26
456,1,203,jscrivencn,71,86,896,2019-01-01 11:53:17
457,3,975,arannieco,79,92,876,2018-09-14 18:36:32
458,1,504,zrobakcp,3,12,958,2018-12-07 21:46:59
459,1,158,cdudgeoncq,82,64,690,2019-02-19 13:44:37
460,4,701,tfranzottocr,58,93,128,2019-03-15 19:45:51
461,1,803,vbonteincs,85,53,263,2019-03-31 16:42:49
462,2,915,kgiannict,89,68,333,2019-03-13 21:09:30
463,3,951,ereilycu,55,14,361,2018-06-03 19:11:09
464,3,47,nguillermancv,6,60,116,2019-04-21 02:13:35
465,3,345,cmcelreecw,24,33,464,2018-12-21 23:32:18
466,3,176,akilbanecx,94,76,473,2018-09-13 02:52:40
467,3,712,felfleetcy,85,64,729,2019-02-10 09:45:07
468,1,372,tmartycz,86,36,70,2019-05-18 02:49:24
469,2,772,dtomasonid0,79,30,824,2018-07-03 17:46:05
470,1,791,balejandrid1,62,94,226,2018-06-09 21:57:33
471,3,944,dfoldd2,30,12,642,2018-11-27 21:41:29
472,1,233,gbevilled3,50,81,932,2018-06-09 01:53:21
473,3,465,lroundsd4,25,6,712,2019-01-09 05:43:46
474,4,719,ushwennd5,7,43,722,2019-03-26 06:09:36
475,3,95,amellingsd6,88,23,792,2019-02-22 11:39:23
476,2,640,vcottrilld7,10,54,804,2018-08-17 12:23:57
477,3,364,orisbied8,41,74,648,2018-07-14 14:44:27
478,3,984,gnouryd9,17,86,487,2019-05-17 11:32:08
479,2,361,dmccuaigda,66,17,772,2018-08-17 01:53:49
480,2,254,asummersbydb,55,77,604,2019-01-06 00:23:39
481,1,449,jliddicoatdc,66,92,218,2018-09-14 17:18:39
482,1,296,mwindaybankdd,2,72,260,2018-10-04 20:27:11
483,4,156,jcapewellde,94,67,68,2019-04-03 06:53:31
484,1,927,lbetkedf,59,34,141,2018-08-19 09:44:24
485,1,15,iheelisdg,8,5,574,2018-06-24 04:50:24
486,2,726,scarressdh,50,95,204,2018-12-24 12:06:23
487,2,157,lglanisterdi,48,82,379,2019-01-27 01:49:22
488,4,386,rstyledj,92,96,272,2019-01-23 09:35:19
489,3,813,cpittockdk,20,87,874,2019-03-16 11:50:00
490,2,476,mtimebydl,57,95,640,2018-10-18 10:28:01
491,2,483,lwhalldm,9,16,731,2018-06-04 03:58:05
492,2,245,ekisselldn,9,34,807,2018-12-29 17:14:16
493,3,290,hdarcydo,61,2,849,2018-06-25 11:47:42
494,4,819,rurlingdp,38,10,595,2019-03-24 20:43:14
495,3,811,lduhamdq,90,51,762,2019-04-04 15:48:34
496,1,550,acitrinedr,93,76,734,2018-10-23 07:05:58
497,2,325,lbarnesds,76,30,923,2018-07-02 20:45:22
498,2,639,cevedt,84,16,212,2019-04-29 11:05:25
499,2,321,bconaghandu,41,15,419,2018-12-28 18:42:06
500,4,407,bpeegremdv,85,31,563,2019-01-12 09:57:32
501,4,146,ltrevethandw,23,89,256,2019-04-22 18:22:39
502,4,351,wcoxendx,81,48,791,2018-10-11 17:50:57
503,2,181,cdowsedy,43,42,57,2018-12-15 21:19:51
504,1,260,kthunnercliffedz,2,15,481,2018-12-19 09:20:33
505,4,119,lallome0,31,40,913,2018-10-01 02:48:55
506,1,145,alounde1,34,32,268,2018-09-09 03:43:50
507,2,968,iwindrame2,74,32,243,2019-04-06 16:48:22
508,1,52,grubenfelde3,48,19,200,2018-09-20 14:06:53
509,2,193,ggemmille4,94,45,607,2018-09-06 09:48:59
510,2,235,jwaise5,18,98,984,2018-10-16 19:31:30
511,1,829,splake6,12,10,326,2019-03-24 01:23:45
512,3,96,hbrandonie7,65,52,67,2018-10-16 00:13:29
513,3,696,wdomkee8,30,59,125,2018-10-28 13:46:04
514,3,746,fserriere9,64,17,283,2019-05-03 09:39:40
515,3,260,abriteeea,2,15,895,2018-09-25 09:37:59
516,4,247,npleasantseb,29,88,104,2019-02-22 12:54:16
517,2,966,tbellowsec,35,85,529,2018-09-08 19:15:46
518,2,576,nlytelled,87,65,512,2018-07-26 22:17:01
519,3,590,fvahlee,53,46,234,2019-02-28 19:39:14
520,3,478,brobinetef,3,74,133,2018-12-15 15:41:23
521,2,989,brhyddercheg,13,55,609,2018-06-06 14:38:55
522,4,606,scharteh,89,46,941,2019-02-14 14:04:07
523,1,315,areightleyei,72,26,156,2019-01-18 20:49:38
524,2,598,bluckeyej,94,31,628,2019-02-21 02:51:51
525,2,817,rleipeltek,59,59,983,2019-03-05 03:16:27
526,3,283,ebeekenel,34,2,852,2018-08-08 03:20:17
527,3,706,norgillem,60,33,305,2019-02-20 00:20:42
528,2,380,apitkeathlyen,68,43,901,2018-12-14 11:26:40
529,4,502,bhalfacreeeo,99,67,186,2018-06-05 20:09:52
530,4,384,mdittsep,46,86,364,2018-10-12 21:53:39
531,4,944,mrainardeq,28,75,179,2018-10-06 04:51:51
532,2,82,tshrubber,45,24,507,2018-07-12 07:26:12
533,3,164,agoghines,23,76,1000,2018-12-29 06:16:09
534,2,613,mfolgeret,40,18,953,2018-12-07 07:58:34
535,3,160,jenticknapeu,5,75,520,2018-08-08 05:17:58
536,3,145,lalbanev,20,75,87,2018-12-15 03:25:13
537,1,410,jstrongmanew,93,28,645,2019-03-10 15:01:27
538,2,982,rwoolliamsex,60,88,901,2018-07-31 05:42:57
539,3,436,djirousekey,25,86,222,2019-05-04 10:41:54
540,1,603,kperrotez,77,99,750,2018-10-28 21:58:51
541,1,285,ashowerf0,88,49,451,2018-07-24 15:37:02
542,1,99,fjanningsf1,91,20,757,2018-07-26 13:13:35
543,3,312,yocklandf2,55,31,426,2018-09-09 22:08:45
544,4,485,cbariballf3,75,52,198,2018-09-25 09:06:21
545,2,603,bcawf4,17,87,100,2018-11-09 18:31:01
546,2,536,bmirfinf5,29,24,402,2019-05-13 20:59:18
547,4,346,ysneesbyf6,82,1,429,2019-03-27 07:12:36
548,2,253,larndtsenf7,92,41,289,2019-03-19 22:33:34
549,2,665,auddenf8,29,66,561,2018-11-14 14:48:03
550,4,144,jbrashf9,35,49,708,2018-06-30 13:41:58
551,1,809,lagronskifa,14,47,336,2019-02-28 12:06:23
552,3,923,llanslyfb,34,99,293,2018-12-12 19:11:13
553,1,414,vosininfc,38,72,145,2019-03-17 16:58:46
554,1,615,smeriguetfd,26,63,46,2019-04-07 14:14:04
555,1,499,lsaintfe,39,14,878,2019-03-14 23:19:25
556,3,926,mskittrealff,3,46,626,2018-09-04 15:47:13
557,2,146,banteckifg,97,92,152,2018-06-21 23:32:47
558,3,710,eheafordfh,63,42,832,2019-05-05 13:41:31
559,4,591,hrushbrookefi,91,18,270,2019-05-31 23:30:45
560,1,833,lmulqueenfj,18,61,280,2019-04-28 19:13:12
561,1,387,cwiltshirefk,85,36,666,2018-11-28 06:37:39
562,1,577,cknyvettfl,71,1,391,2018-09-02 13:59:18
563,2,39,dmcgonaglefm,3,81,404,2018-11-29 09:32:00
564,3,756,lscrivinfn,7,8,117,2019-01-04 12:19:22
565,3,719,gbabinfo,4,7,2,2019-02-06 09:36:56
566,1,125,nmacpeakefp,48,33,926,2018-08-17 23:15:02
567,3,459,kbartlamfq,21,44,723,2018-07-02 13:11:00
568,4,844,lfrancescofr,75,4,656,2018-08-14 07:11:29
569,2,180,dwhyliefs,2,10,747,2018-06-05 23:34:24
570,3,196,bcurlft,94,65,680,2019-01-31 21:17:25
571,3,550,emataninfu,99,81,47,2018-10-08 23:32:09
572,1,101,ajirieckfv,43,51,980,2019-03-14 22:57:59
573,2,21,bjeavesfw,86,91,137,2018-09-21 03:12:13
574,1,962,singreyfx,70,13,886,2018-08-10 23:35:18
575,4,437,cwaldrumfy,9,76,391,2019-02-10 15:33:12
576,3,459,gsouthonfz,62,20,783,2019-02-05 14:30:25
577,3,297,bgoodludg0,17,53,851,2019-01-30 20:49:48
578,2,43,tdeschelleg1,24,9,428,2018-08-11 09:04:00
579,2,38,dmilnerg2,27,69,958,2019-05-01 23:36:05
580,3,928,llippittg3,77,40,485,2018-07-05 17:47:58
581,1,512,fskaifg4,55,14,465,2019-04-29 04:52:38
582,3,532,rloveardg5,80,5,800,2018-09-08 04:24:53
583,3,362,lreadettg6,66,12,635,2018-09-02 08:07:43
584,1,63,gjeannaudg7,32,30,155,2019-05-06 05:56:54
585,1,734,aszapirog8,17,15,229,2019-04-30 09:20:07
586,3,356,kelderbrantg9,3,3,475,2019-04-21 18:54:08
587,1,305,adavidiga,73,42,339,2018-12-30 22:55:28
588,1,57,kcraufordgb,80,48,932,2019-02-05 16:56:42
589,1,48,smughalgc,76,58,516,2019-04-07 19:31:03
590,2,562,gscirmangd,13,82,532,2019-01-28 12:44:45
591,3,678,hpinkettge,10,34,805,2018-07-26 23:41:45
592,3,133,cbassogf,61,51,720,2018-11-06 07:03:39
593,1,766,spopleegg,97,81,944,2019-02-22 08:54:51
594,2,348,habyssgh,79,70,442,2019-03-09 00:52:33
595,2,464,rclaissegi,1,19,233,2018-08-07 05:46:56
596,2,269,bhannangj,44,82,89,2018-06-05 09:06:39
597,1,706,tkleselgk,75,49,356,2018-07-01 13:42:27
598,4,93,bilymanovgl,20,80,832,2018-10-13 03:03:53
599,3,383,lmartinsgm,56,14,625,2018-07-26 10:37:38
600,4,691,lmcewangn,78,77,67,2018-06-16 12:34:44
601,1,394,futleygo,9,73,84,2018-10-14 13:28:39
602,3,647,cnozzoliigp,90,57,804,2019-05-21 11:57:14
603,3,899,bdavittigq,97,9,219,2018-07-21 11:30:01
604,1,32,nlyddyardgr,93,38,163,2019-05-23 09:02:25
605,3,953,byokleygs,89,86,82,2018-06-16 11:52:09
606,3,758,tollingt,27,54,479,2019-02-16 09:10:50
607,1,181,srockinghamgu,87,90,58,2018-10-11 10:56:24
608,1,87,cpoldengv,31,39,466,2019-05-13 08:19:51
609,3,240,hnorthagegw,35,19,561,2019-04-17 14:53:30
610,4,736,grunchmangx,99,33,248,2019-05-10 06:49:15
611,3,25,dhoundsomgy,25,75,639,2018-08-17 18:34:54
612,3,66,igehrickegz,50,5,15,2019-04-25 18:00:25
613,1,552,dsailesh0,46,78,160,2019-03-10 00:48:35
614,3,613,pmacgounh1,23,28,611,2018-09-11 07:31:20
615,4,195,brookeh2,46,97,987,2018-12-15 18:20:14
616,1,975,keaglenh3,9,2,355,2019-02-17 04:40:48
617,2,13,blanfareh4,31,68,842,2018-06-06 22:49:52
618,4,135,atuminellih5,15,8,844,2019-02-11 02:00:58
619,3,102,vrixonh6,44,46,988,2018-11-16 19:36:06
620,2,840,phourstanh7,16,38,574,2019-02-02 15:06:20
621,4,412,adoyleyh8,17,5,91,2018-07-24 20:34:19
622,2,921,apainswickh9,3,66,706,2019-02-01 04:51:52
623,2,146,bstoffelsha,90,2,123,2018-10-30 17:58:21
624,3,436,celloithb,49,16,40,2019-05-03 02:30:59
625,2,410,ehugueshc,53,95,894,2018-12-05 05:50:16
626,4,405,wmeinekenhd,36,73,617,2018-06-06 01:32:18
627,1,963,mcurtisshe,1,45,972,2018-11-19 22:33:10
628,3,754,flingwoodhf,21,57,715,2019-01-31 10:10:08
629,1,336,lknudsenhg,33,57,782,2018-11-30 23:20:56
630,2,229,mhaighh,42,36,873,2019-01-01 11:50:05
631,4,597,lmckerliehi,2,60,625,2018-10-02 07:01:43
632,2,480,mpyserhj,26,32,754,2018-12-08 01:14:46
633,1,437,rbrodiehk,94,95,185,2018-09-17 10:25:59
634,1,703,jmcglewhl,79,29,154,2019-05-02 09:19:57
635,1,961,abarthorpehm,1,6,830,2018-10-20 21:28:03
636,3,535,bpuddiferhn,3,85,434,2018-09-03 07:41:51
637,3,760,tshaplinho,42,76,843,2018-12-04 20:50:39
638,3,534,rhutablehp,47,17,107,2019-05-05 08:04:52
639,1,612,vservicehq,87,97,456,2019-03-10 08:27:38
640,1,364,jledgertonhr,22,22,186,2019-03-26 03:15:43
641,4,678,hjenourehs,72,84,376,2018-09-11 03:48:11
642,4,64,kwarnockht,21,65,446,2018-12-22 04:52:19
643,3,369,ctremberthhu,96,93,718,2018-11-19 07:43:39
644,3,367,opetherickhv,18,69,875,2018-07-27 07:57:07
645,2,432,aboylandhw,84,28,433,2018-11-17 14:33:05
646,2,807,ecleverleyhx,79,77,435,2019-04-08 11:33:22
647,1,885,bfarranhy,62,60,546,2019-03-15 23:14:02
648,2,539,ogrzeskowskihz,89,9,80,2018-12-30 05:53:11
649,4,151,ecolletei0,32,77,739,2019-04-12 05:31:47
650,3,921,arakesi1,59,43,514,2018-11-24 10:30:30
651,2,956,cswindellsi2,87,32,466,2018-10-08 15:58:52
652,1,326,sscotfordi3,10,79,117,2019-02-14 14:39:25
653,4,948,chackingi4,22,48,354,2018-10-18 19:15:53
654,4,668,mgreigi5,34,15,617,2019-01-16 09:06:47
655,3,198,smacfarlanei6,35,7,192,2018-08-09 17:24:14
656,3,598,hsavinsi7,44,91,979,2019-04-15 03:05:41
657,3,25,gdimitrievi8,34,50,755,2018-07-06 07:15:16
658,3,607,apentercosti9,84,97,734,2019-01-31 16:17:48
659,1,760,mcelizia,66,29,707,2018-11-16 03:49:22
660,1,941,rkingsnodib,59,100,785,2018-07-10 20:42:24
661,2,280,dbullonic,80,35,470,2018-06-12 03:30:12
662,3,609,growlinid,50,54,892,2019-05-18 15:04:12
663,1,207,jfitzalanie,47,88,653,2018-07-06 16:24:20
664,3,342,jridwoodif,79,9,89,2018-06-23 05:33:48
665,3,634,lglavesig,31,77,889,2019-04-28 05:02:03
666,2,553,oferrerih,93,30,408,2018-06-24 14:09:51
667,4,556,landragii,40,91,661,2019-04-21 05:52:29
668,3,764,msavouryij,97,58,859,2018-10-22 06:16:54
669,3,742,mofallonik,13,94,58,2019-02-09 07:59:52
670,1,898,csubhanil,100,54,4,2019-04-02 10:10:47
671,4,388,mturgooseim,81,66,114,2019-03-13 11:37:59
672,2,873,kgathererin,91,34,934,2018-07-07 05:45:00
673,2,379,aredbournio,13,61,100,2019-04-18 17:23:26
674,4,285,sharesnapeip,11,100,65,2018-11-21 14:20:48
675,1,90,tcharkeriq,94,90,519,2018-10-28 09:12:32
676,3,294,letheringtonir,44,68,682,2018-09-18 17:29:31
677,1,261,rcrookis,5,88,665,2019-05-15 22:21:37
678,1,580,cdekeyserit,75,80,915,2018-09-15 14:53:39
679,2,365,tskaceliu,31,49,602,2018-06-29 12:01:13
680,1,179,bpanchiniv,7,66,400,2018-11-24 23:39:02
681,2,895,ereamesiw,18,54,694,2018-09-25 12:35:50
682,2,852,bfeachamix,91,28,254,2018-07-01 00:25:24
683,3,399,bgrimoldbyiy,78,28,858,2018-10-15 08:16:04
684,4,92,inancekivelliz,78,21,202,2018-10-01 23:16:10
685,4,306,tanandj0,74,67,931,2018-06-13 12:55:33
686,2,184,gditterj1,40,76,564,2019-04-09 15:41:51
687,2,429,erikkardj2,8,54,352,2018-08-25 09:55:05
688,3,939,ichitterj3,3,65,442,2019-05-20 17:37:02
689,2,771,cnoenj4,45,49,312,2018-11-20 08:54:09
690,2,924,sousbyj5,68,5,660,2018-11-25 18:39:37
691,4,907,rduchatelj6,17,17,51,2018-08-10 12:28:11
692,1,606,orosettinij7,15,62,450,2019-04-09 15:03:29
693,4,221,ebattillj8,88,98,963,2018-12-06 05:51:23
694,1,984,cwormanj9,15,42,457,2018-06-02 23:49:51
695,3,506,kbaffinja,34,30,210,2018-07-20 15:13:28
696,1,46,tbenckjb,44,25,986,2018-08-20 16:19:50
697,2,883,cthorbyjc,58,48,298,2018-09-04 10:09:51
698,2,277,ascholejd,17,88,36,2019-03-13 00:49:11
699,2,212,epowtonje,37,87,131,2019-02-08 01:58:09
700,2,719,krichardetjf,57,17,890,2018-07-16 17:25:52
701,4,388,sgristockjg,77,63,348,2019-05-13 07:14:08
702,3,624,wrosettijh,77,80,899,2018-08-29 17:53:45
703,1,380,cdurnallji,30,16,395,2018-10-13 15:44:07
704,4,983,ahadlingtonjj,21,53,140,2018-10-04 15:30:58
705,2,893,ayetmanjk,82,51,137,2019-05-23 06:40:13
706,3,492,gcorbettjl,63,5,918,2019-01-10 17:15:07
707,4,648,lhailejm,67,67,132,2019-05-13 14:57:26
708,4,410,rdomelowjn,33,39,805,2018-09-06 10:54:07
709,4,921,dmckleodjo,55,28,329,2018-12-16 12:45:29
710,4,789,iwrenchjp,13,19,563,2018-06-30 17:52:09
711,3,975,dhazletonjq,95,23,468,2018-12-17 10:16:33
712,3,31,rmassejr,35,64,796,2018-11-22 20:47:02
713,1,642,gverchambrejs,93,93,944,2018-11-24 19:51:08
714,3,846,dmcinteerjt,17,67,167,2018-07-18 19:57:43
715,1,98,dfarensju,61,93,419,2019-02-21 06:48:24
716,4,930,tdeanejv,28,96,807,2018-08-08 08:55:24
717,2,348,kbarrettjw,2,22,832,2018-08-03 07:10:56
718,2,575,rcreswelljx,82,79,981,2018-09-14 20:41:42
719,4,498,krawlinsjy,5,74,935,2018-06-17 16:31:16
720,2,771,clawiejz,62,21,70,2018-12-14 13:09:55
721,4,906,tcrossgrovek0,63,96,921,2018-10-21 23:32:28
722,4,380,budenk1,69,67,655,2019-05-16 06:47:46
723,1,943,ateresek2,77,52,263,2018-06-04 18:43:48
724,3,108,sstannettk3,65,76,942,2018-06-13 18:09:55
725,2,268,faverayk4,72,60,515,2019-02-26 22:05:42
726,4,391,gwoodroofk5,97,42,942,2019-05-03 20:33:04
727,3,198,pnewlovek6,96,36,826,2019-02-16 19:13:12
728,1,675,cgarmansk7,49,15,272,2018-11-11 18:43:18
729,2,848,eroelofsenk8,83,9,455,2018-09-13 17:37:23
730,4,394,gtaffleyk9,47,21,455,2018-09-09 00:20:54
731,3,55,mlepoidevinka,59,36,303,2019-03-26 02:32:33
732,3,46,gwiddisonkb,48,30,193,2018-09-02 14:48:43
733,4,659,hcollobykc,51,22,491,2018-08-29 14:04:12
734,4,152,kvanrosskd,81,54,24,2018-08-28 01:42:49
735,2,174,jposseltke,53,56,696,2018-12-29 09:32:45
736,1,964,usalzbergerkf,90,64,560,2018-11-16 12:05:39
737,3,544,efauningkg,87,14,554,2019-05-24 16:48:18
738,1,872,wsidebottomkh,9,69,647,2019-01-29 00:22:20
739,2,583,bloudianeki,79,93,387,2019-03-02 10:16:54
740,3,224,sbussykj,23,41,14,2018-11-02 16:51:48
741,1,156,yswainskk,41,11,711,2018-08-09 03:01:52
742,2,785,ahadwinkl,49,72,380,2019-01-23 02:28:41
743,1,887,bderechterkm,26,40,756,2018-06-13 06:05:31
744,4,750,sjurekkn,34,84,685,2018-07-24 20:25:19
745,3,889,ndradeyko,35,94,249,2019-01-21 07:40:32
746,1,450,djoaokp,14,91,582,2019-03-02 07:44:43
747,3,564,ahenkenskq,70,26,943,2018-08-24 15:01:55
748,1,272,sbambridgekr,80,62,543,2019-03-16 11:47:44
749,4,460,zbyfordks,66,76,768,2019-05-03 13:09:35
750,4,998,cberdalekt,42,61,67,2018-07-23 01:57:03
751,2,839,jalliottku,49,98,705,2018-06-18 02:41:16
752,3,837,msiehardkv,36,24,608,2019-02-28 19:09:26
753,4,823,rellerkw,24,36,551,2018-06-04 16:04:22
754,4,409,boruddenkx,29,80,993,2018-08-06 22:36:00
755,3,448,bcollyky,12,37,885,2018-12-05 00:49:39
756,4,82,catleekz,46,87,709,2018-07-08 16:55:29
757,1,11,sguildl0,86,19,166,2019-01-22 18:11:00
758,3,281,mkiffinl1,43,50,140,2019-04-23 02:28:47
759,3,208,jimml2,15,1,334,2018-08-27 02:03:50
760,2,645,hseabrightl3,81,28,285,2019-02-04 06:08:33
761,3,194,dskulll4,41,48,704,2019-01-30 22:36:35
762,2,565,rzaplel5,71,98,860,2018-12-27 05:47:38
763,1,905,nconigsbyl6,20,16,443,2019-01-19 14:06:30
764,2,141,pstrakerl7,6,59,914,2019-04-06 20:05:53
765,2,200,aheasleyl8,35,10,249,2018-12-03 08:02:34
766,4,964,dtrewarthal9,63,93,940,2018-08-13 14:13:27
767,2,83,ltummondla,3,17,353,2019-03-29 15:27:26
768,1,577,stunbridgelb,61,28,5,2019-05-12 01:25:17
769,2,464,tpennocklc,52,12,33,2018-12-05 06:20:21
770,2,800,afearnyoughld,63,15,170,2018-07-29 07:26:06
771,4,529,ecahalanle,96,53,245,2019-01-30 14:12:59
772,1,92,dscapelhornlf,93,69,491,2018-10-15 08:46:29
773,2,764,jparadycelg,94,78,734,2018-11-17 10:35:01
774,2,589,cridouttlh,58,74,279,2018-12-20 12:25:37
775,2,266,echaffinli,79,49,5,2019-02-08 03:02:04
776,1,741,ldorinlj,100,1,98,2019-02-17 02:38:33
777,2,40,ttronilk,91,41,229,2019-02-06 06:11:26
778,3,636,cknibleyll,26,37,138,2018-09-16 18:29:24
779,1,669,strewinnardlm,43,8,119,2019-05-28 00:41:52
780,1,593,yvanoordln,37,29,325,2018-12-08 16:37:54
781,2,82,ldambrosiolo,79,6,26,2018-12-14 07:12:15
782,2,872,jpoolmanlp,85,33,494,2019-02-20 19:38:17
783,1,930,rcourtoislq,1,50,513,2018-12-05 13:00:01
784,1,303,mbysouthlr,99,46,721,2018-09-29 16:06:50
785,4,82,rlivzeyls,33,7,458,2019-01-15 06:18:24
786,4,73,egaynorlt,30,98,353,2018-09-24 11:09:34
787,2,827,emcgivenalu,91,82,233,2018-08-03 23:57:25
788,3,578,jpylkynytonlv,28,37,880,2018-06-10 00:18:33
789,3,545,enellerlw,5,63,844,2019-04-12 16:34:49
790,1,715,jdranfieldlx,13,81,635,2019-04-20 18:57:35
791,3,738,rstively,62,55,56,2018-10-30 16:37:50
792,3,384,wwescottlz,96,46,702,2019-01-01 11:18:47
793,3,131,fpaggittm0,93,5,220,2018-09-12 09:59:11
794,3,522,bmackillm1,4,59,706,2019-03-27 04:00:44
795,2,947,dmusprattm2,37,92,392,2019-03-22 07:04:48
796,3,340,elanpherem3,73,84,984,2018-10-05 22:05:19
797,1,835,mrogersm4,42,19,5,2019-04-23 01:43:22
798,4,803,sdaversm5,48,95,227,2018-09-05 13:16:59
799,1,878,cdartem6,29,5,309,2018-06-30 23:41:53
800,3,98,mbarwellm7,3,25,876,2019-04-22 11:16:33
801,3,60,ifardym8,78,80,310,2018-07-13 22:42:01
802,4,120,tcozensm9,41,10,347,2018-08-25 07:37:57
803,4,117,rmincima,94,34,745,2018-07-30 06:15:04
804,2,504,astarsmoremb,17,68,406,2018-10-13 19:07:03
805,2,88,cpuddefootmc,25,90,647,2018-12-02 06:04:00
806,4,784,yeickmd,86,87,882,2018-08-12 04:13:08
807,2,492,sgladerme,22,44,38,2019-01-30 11:14:02
808,4,746,tlapidusmf,96,46,387,2018-10-29 09:45:06
809,1,243,bfilewoodmg,86,4,121,2018-06-27 10:48:32
810,4,462,rvelamh,96,32,366,2018-08-28 13:42:13
811,2,862,giversonmi,2,17,830,2019-05-26 09:47:18
812,1,197,kliverseegemj,89,10,772,2018-08-14 03:37:07
813,2,645,dbuckettmk,65,51,371,2019-05-10 05:10:31
814,3,965,cfarriesml,2,25,341,2018-07-14 13:18:37
815,1,586,abrocksmm,41,31,945,2018-07-08 19:06:06
816,3,123,hwherrettmn,87,91,946,2019-03-21 10:35:06
817,2,157,hmcbeithmo,7,43,818,2018-11-07 02:45:26
818,2,320,darnattmp,22,1,59,2018-09-11 19:38:35
819,3,627,ibeddallmq,94,40,276,2018-08-29 21:33:49
820,2,574,orablinmr,90,74,116,2019-04-22 03:07:28
821,1,29,sspellecyms,68,88,603,2019-04-03 20:46:29
822,2,592,kszretermt,44,79,824,2018-06-07 07:32:27
823,4,259,hlongforthmu,10,68,369,2018-08-15 06:24:50
824,3,377,bdacresmv,6,95,386,2018-10-30 01:27:29
825,2,646,esellersmw,94,11,533,2018-07-07 11:17:21
826,4,806,fbuttersmx,71,61,548,2019-02-09 06:16:56
827,4,697,bbrachmy,82,89,44,2018-09-02 14:24:38
828,1,306,csavellmz,26,64,882,2018-10-09 13:03:35
829,4,63,nradolfn0,33,47,451,2019-02-08 18:20:58
830,3,427,kjollandn1,39,45,16,2019-04-01 10:10:01
831,1,411,ckettlesonn2,38,94,269,2018-10-27 11:18:08
832,4,927,sbunyann3,57,79,737,2018-06-19 19:02:03
833,2,69,gbothwelln4,61,67,532,2019-01-26 15:10:30
834,2,247,smabbottn5,52,35,199,2018-07-21 17:27:46
835,1,137,reldrittn6,90,24,980,2018-07-16 18:31:12
836,4,613,ralfonsettin7,81,50,480,2018-08-07 00:03:58
837,4,987,gansilln8,41,36,246,2018-08-11 20:01:52
838,3,112,ttalbyn9,79,24,371,2019-02-17 09:59:16
839,4,803,nriellyna,89,49,821,2018-12-10 17:00:18
840,2,639,lmeerenb,86,99,426,2019-05-18 03:25:01
841,4,384,adiantonionc,51,99,94,2018-08-19 07:12:44
842,3,51,ffranceschind,49,80,4,2018-07-21 14:16:11
843,4,414,adabornene,21,66,268,2018-07-26 00:29:49
844,2,318,mspencooknf,36,21,784,2018-07-22 12:48:41
845,1,345,gquiddintonng,3,96,398,2019-03-07 05:58:53
846,1,472,mgommenh,90,75,632,2018-06-08 20:56:31
847,4,660,klavertyni,50,18,785,2018-11-08 10:42:06
848,1,51,bzorzettinj,60,85,200,2018-07-13 20:05:06
849,4,822,otidmarshnk,60,98,239,2019-03-20 14:40:38
850,4,83,aaddicottnl,74,59,168,2018-11-06 08:18:27
851,4,569,brollernm,13,83,903,2018-12-29 09:35:52
852,4,911,bkimbroughnn,63,47,316,2018-08-28 18:49:57
853,2,651,bbofieldno,62,59,145,2019-04-30 00:54:47
854,2,564,wgirardeynp,46,22,617,2018-11-05 00:39:11
855,4,407,tdoudneynq,41,70,872,2018-08-08 16:30:53
856,2,347,shephernr,79,58,778,2018-07-20 02:50:10
857,4,864,dpiggfordns,41,8,508,2018-12-29 23:57:12
858,4,333,dmabeynt,70,43,624,2019-04-14 23:49:35
859,4,510,cgreenhillnu,80,69,879,2019-05-20 05:26:41
860,4,855,gbrobynnv,98,57,173,2018-12-06 09:42:12
861,1,132,athreddernw,77,23,976,2018-11-17 02:55:16
862,4,411,brytonnx,55,16,402,2018-12-20 22:12:20
863,2,60,ltummasuttiny,32,50,699,2018-07-10 14:47:12
864,1,158,dcrossmannz,40,88,236,2019-01-01 14:55:12
865,1,851,cstanelando0,17,34,163,2019-05-27 18:57:02
866,2,519,jquilliamo1,80,66,903,2019-01-09 20:10:35
867,3,536,mturfuso2,36,31,14,2018-11-29 11:47:40
868,1,71,lpaladinoo3,23,98,113,2018-10-07 00:29:25
